country,industry,year,VALU,LABR,GFCF,EMPN,pair_id,labshare,ln_labshare,capform,avg_wage,ln_avg_wage,self_emp_share,labshare_adj,ln_labshare_adj,HighCapital,HighSkill,HighCapital_indspec,HighSkill_indspec,AIPI,AIPI_bartik,broadband,gdppc_raw,renew,rd,trade,ln_gdppc,AIPI_x_HC,AIPI_x_HS,HighTrade,HighRD,AIPI_x_HT,AIPI_x_HR
CZE,J,2010,181142,75479,49460,129.871,CZE_J,0.4166841483477051,-0.8754267821995374,0.27304545605105385,581.1844060644793,6.365068100752009,0.177250544549,0.5064532654346088,-0.6803232291761517,1,1,1,1,0.09039840872773029,1.45820095647971,21.6090542510609,16665.9317825137,10.9,1.31352,126.7564801167978,9.721121901720869,0.09039840872773029,0.09039840872773029,1,0,0.09039840872773029,0
CZE,J,2011,183115,75793,45216,126.93,CZE_J,0.4139092919749884,-0.8821084306727549,0.2469267946372498,597.124399275191,6.392125465681051,0.18051131751539098,0.50508237736738,-0.6830337395102062,0,1,0,1,0.03649815032675776,1.6023473498332694,23.9064110361087,16926.284667443535,12.2,1.5323,136.7508555424377,9.736622998441662,0,0.03649815032675776,1,0,0.03649815032675776,0
CZE,J,2012,181588,78846,44532,127.366,CZE_J,0.43420270061898364,-0.8342438017991499,0.2452364693702227,619.0506100529184,6.4281870303325235,0.184155181035194,0.5322123650548234,-0.6307126868587254,0,1,0,1,0.031046638317938018,1.7460117567144402,25.2869067180213,16772.353922332768,12.8,1.757,145.48019539693462,9.72748721004349,0,0.031046638317938018,1,0,0.031046638317938018,0
CZE,J,2013,181154,81235,51358,129.513,CZE_J,0.44843061704406195,-0.8020013094638073,0.2835046424589024,627.2343316887108,6.44132020556222,0.17564166922736,0.5439753567162533,-0.6088513333062235,1,1,1,1,0.15725887733155686,1.8846813183449316,27.1727115258321,16759.7808635642,13.9,1.86743,145.50223062496116,9.72673729898426,0.15725887733155686,0.15725887733155686,1,0,0.15725887733155686,0
CZE,J,2014,191203,85887,52570,134.232,CZE_J,0.4491927427916926,-0.8003032120994412,0.2749433847795275,639.8399785446094,6.461218111566077,0.17993153047421098,0.547750290962219,-0.6019357693114141,1,1,1,1,0.40851719100367556,2.011288460193879,28.475360327904,17118.04255715785,14.8,1.94392,156.41512282688566,9.747888306544192,0.40851719100367556,0.40851719100367556,1,0,0.40851719100367556,0
CZE,J,2015,205970,90191,64489,137.142,CZE_J,0.4378841578870709,-0.8258008832965011,0.31309899499927174,657.6468186259498,6.488668037414985,0.173385691437302,0.5297321294237647,-0.6353838163833556,1,1,1,1,0.0947107402644301,2.1901325138272902,27.9980000790543,17931.59876707676,14.8,1.906,154.01840099763254,9.794319729778334,0.0947107402644301,0.0947107402644301,1,0,0.0947107402644301,0
CZE,J,2016,219283,98007,63457,142.892,CZE_J,0.44694299147676747,-0.8053242283481136,0.28938403797832024,685.8816448786496,6.530705083509574,0.171596497512951,0.5395233001006715,-0.617069306892771,1,1,1,1,0.20682763324949952,2.5237383460275757,29.14911847267,18359.097810390373,14.8,1.65411,148.5470046644353,9.8178805240995,0.20682763324949952,0.20682763324949952,1,0,0.20682763324949952,0
CZE,J,2017,242622,109447,70485,149.406,CZE_J,0.4511008894494316,-0.7960642628352337,0.2905136384993941,732.5475549844049,6.59652826026433,0.171204384822858,0.5442848407843179,-0.6082825647762,1,1,1,1,0.1503065312458477,2.8175106034393784,29.8452606888193,19257.69306809109,14.5,1.74513,147.75083485476154,9.86566589978201,0.1503065312458477,0.1503065312458477,1,0,0.1503065312458477,0
CZE,J,2018,271844,121742,85205,156.176,CZE_J,0.4478377304630597,-0.8033243209684124,0.31343343976692517,779.5179797151932,6.6586757539344434,0.169441441743836,0.5392006692500252,-0.6176674781941105,1,1,1,1,0.262058390635407,3.1325593741230926,30.5512773467128,19736.6295261285,14.7,1.87652,145.14171789078912,9.890231555051948,0.262058390635407,0.262058390635407,1,0,0.262058390635407,0
CZE,J,2019,322718,133930,102653,162.036,CZE_J,0.4150062903215811,-0.8794616014649108,0.3180888577643639,826.5447184576267,6.717254021614262,0.16800961097619102,0.4988113995024826,-0.6955272115831856,1,1,1,1,0.42377466552645826,3.277110450822183,35.4302064212035,20360.059922181354,15.9,1.89547,138.15460999387147,9.921330413792807,0.42377466552645826,0.42377466552645826,1,0,0.42377466552645826,0
CZE,J,2020,344714,139953,114557,165.9,CZE_J,0.4059974355552719,-0.9014084357666781,0.3323247677785062,843.5985533453887,6.737676733744672,0.16886133949565899,0.48848339615066116,-0.7164497975331239,1,1,1,1,0.19509599111160664,3.3212047114512977,36.4490898642092,19233.1469549829,17,1.94537,128.7804303059648,9.864390473398958,0.19509599111160664,0.19509599111160664,1,0,0.19509599111160664,0
CZE,J,2021,392280,151912,137162,167.902,CZE_J,0.3872540022432956,-0.9486744647010039,0.34965330886101764,904.765875332039,6.80767620894041,0.159507395798579,0.46074647213729863,-0.7749073392443747,1,1,1,1,0.32437921738072106,3.316192665742519,37.4984794433561,20373.878304342365,17.2,1.93302,137.37811630286845,9.922008884046003,0.32437921738072106,0.32437921738072106,1,0,0.32437921738072106,0
CZE,J,2022,431179,175922,158479,178.522,CZE_J,0.40800224500729393,-0.8964826021242562,0.36754804849030215,985.4359686761296,6.893084151043178,0.164986305606455,0.48861742956637183,-0.7161754483297998,1,1,1,1,0.2689071637013631,3.1349971200181757,37.7136856539825,20627.348651010972,17.2,1.89089,144.0114941093966,9.934373078708141,0.2689071637013631,0.2689071637013631,1,0,0.2689071637013631,0
CZE,K,2010,167127,53612,26828,87.746,CZE_K,0.320785989098111,-1.1369810788247532,0.1605246309692629,610.9908143960979,6.41508192533698,0.177250544549,0.3898951095899156,-0.9418775258013674,0,1,1,1,0.008229066274101046,0.2531356336830921,21.6090542510609,16665.9317825137,10.9,1.31352,126.7564801167978,9.721121901720869,0,0.008229066274101046,1,0,0.008229066274101046,0
CZE,K,2011,166070,56600,27920,89.721,CZE_K,0.34082013608719214,-1.0764004010095245,0.16812187631721562,630.8445068601553,6.447059408814488,0.18051131751539098,0.41589364608899665,-0.8773257098469758,0,1,1,1,0.003241281099875248,0.2973335112067359,23.9064110361087,16926.284667443535,12.2,1.5323,136.7508555424377,9.736622998441662,0,0.003241281099875248,1,0,0.003241281099875248,0
CZE,K,2012,164300,61543,28730,98.046,CZE_K,0.37457699330493,-0.9819579075562294,0.17486305538648814,627.6951634946861,6.442054640171428,0.184155181035194,0.4591277465979576,-0.7784267926158048,0,1,1,1,0.002750278367200586,0.34589498604172714,25.2869067180213,16772.353922332768,12.8,1.757,145.48019539693462,9.72748721004349,0,0.002750278367200586,1,0,0.002750278367200586,0
CZE,K,2013,167200,59772,26200,98.063,CZE_K,0.35748803827751197,-1.0286533767714545,0.15669856459330145,609.5265288640976,6.412682473591993,0.17564166922736,0.43365612371800977,-0.8355034006138707,0,1,1,1,0.014763907764803333,0.39724099475782626,27.1727115258321,16759.7808635642,13.9,1.86743,145.50223062496116,9.72673729898426,0,0.014763907764803333,1,0,0.014763907764803333,0
CZE,K,2014,164206,62684,27299,99.89,CZE_K,0.3817400095002619,-0.963015505493657,0.16624849274691547,627.5302833116428,6.441791930099049,0.17993153047421098,0.4654977281604376,-0.7646480627056301,0,1,1,1,0.043125727970425444,0.4480965144749636,28.475360327904,17118.04255715785,14.8,1.94392,156.41512282688566,9.747888306544192,0,0.043125727970425444,1,0,0.043125727970425444,0
CZE,K,2015,173414,61308,29504,97.324,CZE_K,0.3535354700312547,-1.039771459128253,0.17013620584266553,629.9371172578193,6.445620000527365,0.173385691437302,0.4276909634506276,-0.8493543922151074,0,1,1,1,0.008638747352987582,0.5265873606964524,27.9980000790543,17931.59876707676,14.8,1.906,154.01840099763254,9.794319729778334,0,0.008638747352987582,1,0,0.008638747352987582,0
CZE,K,2016,175875,64210,36536,98.166,CZE_K,0.36508884150675197,-1.007614553628596,0.20773845060412224,654.0961228938737,6.4832543175590995,0.171596497512951,0.44071378309081893,-0.8193596321732535,0,1,1,1,0.01986886686722521,0.6942513138444395,29.14911847267,18359.097810390373,14.8,1.65411,148.5470046644353,9.8178805240995,0,0.01986886686722521,1,0,0.01986886686722521,0
CZE,K,2017,186782,67791,48714,96.525,CZE_K,0.3629418252294118,-1.0135127186364652,0.26080671585056375,702.3154623154622,6.554382679604175,0.171204384822858,0.4379147507336157,-0.8257310205774315,0,1,1,1,0.014065901687409585,0.8646884082075877,29.8452606888193,19257.69306809109,14.5,1.74513,147.75083485476154,9.86566589978201,0,0.014065901687409585,1,0,0.014065901687409585,0
CZE,K,2018,199423,71531,52387,95.319,CZE_K,0.35868982013107814,-1.025297274743249,0.26269286892685395,750.4380029165224,6.620657039955146,0.169441441743836,0.4318657806430666,-0.839640431968947,0,1,1,1,0.025830012931816325,1.0700537413106086,30.5512773467128,19736.6295261285,14.7,1.87652,145.14171789078912,9.890231555051948,0,0.025830012931816325,1,0,0.025830012931816325,0
CZE,K,2019,207964,76549,57852,96.074,CZE_K,0.36808774595603083,-0.9994339291376185,0.27818276240118484,796.77123883673,6.680567609781481,0.16800961097619102,0.442418266859928,-0.8154995392558934,1,1,1,1,0.04505888850844025,1.1715605083321752,35.4302064212035,20360.059922181354,15.9,1.89547,138.15460999387147,9.921330413792807,0.04505888850844025,0.04505888850844025,1,0,0.04505888850844025,0
CZE,K,2020,210435,76912,46964,92.199,CZE_K,0.36549053151804595,-1.0065149056872404,0.22317580250433625,834.1955986507446,6.726467905616997,0.16886133949565899,0.4397467581357166,-0.8215562674536863,0,1,1,1,0.018640081437763988,1.203380009472775,36.4490898642092,19233.1469549829,17,1.94537,128.7804303059648,9.864390473398958,0,0.018640081437763988,1,0,0.018640081437763988,0
CZE,K,2021,231691,80991,48235,93.105,CZE_K,0.34956472197884253,-1.051066549963983,0.20818676599436317,869.8888351860802,6.768365427836442,0.159507395798579,0.4159045781384063,-0.877299424507354,0,1,1,1,0.03291745176007612,1.1997435696947236,37.4984794433561,20373.878304342365,17.2,1.93302,137.37811630286845,9.922008884046003,0,0.03291745176007612,1,0,0.03291745176007612,0
CZE,K,2022,232373,84751,47614,95.672,CZE_K,0.36471965331600487,-1.0086262936257553,0.2049033235358669,885.8495693619868,6.786547149916608,0.164986305606455,0.43678284052681793,-0.828319139831299,0,1,1,1,0.026589864521914135,1.0717290280869154,37.7136856539825,20627.348651010972,17.2,1.89089,144.0114941093966,9.934373078708141,0,0.026589864521914135,1,0,0.026589864521914135,0
CZE,LTN,2010,615745,151018,311933,520.513,CZE_LTN,0.24526061924985182,-1.405433881780484,0.5065944506248529,290.1330034024126,5.6703394502629285,0.177250544549,0.29809879256062133,-1.2103303287570983,1,0,1,1,0.02116118394450152,0.5570771405961074,21.6090542510609,16665.9317825137,10.9,1.31352,126.7564801167978,9.721121901720869,0.02116118394450152,0,1,0,0.02116118394450152,0
CZE,LTN,2011,606023,147916,309076,494.117,CZE_LTN,0.24407654494961412,-1.4102733940753613,0.5100070459372004,299.3542015352639,5.7016274928007205,0.18051131751539098,0.2978400436350116,-1.2111987029128126,1,0,1,1,0.00836771505210972,0.6398596431065027,23.9064110361087,16926.284667443535,12.2,1.5323,136.7508555424377,9.736622998441662,0.00836771505210972,0,1,0,0.00836771505210972,0
CZE,LTN,2012,621562,154287,298253,505.887,CZE_LTN,0.24822463406707618,-1.3934211602620705,0.4798443276776894,304.98312864335315,5.7202564591539975,0.184155181035194,0.30425471645703267,-1.1898900453216459,1,0,1,1,0.007102891367497005,0.7273557469777852,25.2869067180213,16772.353922332768,12.8,1.757,145.48019539693462,9.72748721004349,0.007102891367497005,0,1,0,0.007102891367497005,0
CZE,LTN,2013,633482,157214,296396,516.149,CZE_LTN,0.24817437590965488,-1.3936236512283413,0.467883854632018,304.59034116117635,5.7189677300475115,0.17564166922736,0.3010515775064108,-1.2004736750707576,1,0,1,1,0.037773517532776156,0.8163915874291796,27.1727115258321,16759.7808635642,13.9,1.86743,145.50223062496116,9.72673729898426,0.037773517532776156,0,1,0,0.037773517532776156,0
CZE,LTN,2014,663589,162254,297475,526.699,CZE_LTN,0.24450977939658433,-1.408499973335048,0.44828199382449074,308.0583027497679,5.7302890597017075,0.17993153047421098,0.29815776180002873,-1.210132530547021,1,0,1,1,0.10801237031800764,0.9014648923265441,28.475360327904,17118.04255715785,14.8,1.94392,156.41512282688566,9.747888306544192,0.10801237031800764,0,1,0,0.10801237031800764,0
CZE,LTN,2015,690876,171413,316110,537.427,CZE_LTN,0.24810964630411245,-1.3938845083303724,0.4575495457940354,318.9512250035819,5.7650381914192055,0.173385691437302,0.3001516471878173,-1.2034674414172268,1,0,1,1,0.022207579136359627,1.0274826892785527,27.9980000790543,17931.59876707676,14.8,1.906,154.01840099763254,9.794319729778334,0.022207579136359627,0,1,0,0.022207579136359627,0
CZE,LTN,2016,741588,183047,339364,548.498,CZE_LTN,0.24683112455972858,-1.3990508824237735,0.45761797655841246,333.7240974442933,5.810314596048793,0.171596497512951,0.29796002047153036,-1.2107959609684311,1,0,1,1,0.050635762568798176,1.2792541402045712,29.14911847267,18359.097810390373,14.8,1.65411,148.5470046644353,9.8178805240995,0.050635762568798176,0,1,0,0.050635762568798176,0
CZE,LTN,2017,803157,200487,366920,557.701,CZE_LTN,0.249623672582073,-1.387800804908477,0.4568471668677481,359.48832797502604,5.88468170924884,0.171204384822858,0.3011884570947203,-1.2000191068494432,1,0,1,1,0.03600706214262295,1.5166491343852344,29.8452606888193,19257.69306809109,14.5,1.74513,147.75083485476154,9.86566589978201,0.03600706214262295,0,1,0,0.03600706214262295,0
CZE,LTN,2018,892775,219190,405087,564.422,CZE_LTN,0.24551538741564224,-1.4043956558476138,0.45373918400492846,388.3441821899217,5.961892013911217,0.169441441743836,0.29560274224508015,-1.2187388130733119,1,0,1,1,0.06553037050642449,1.7847124177886948,30.5512773467128,19736.6295261285,14.7,1.87652,145.14171789078912,9.890231555051948,0.06553037050642449,0,1,0,0.06553037050642449,0
CZE,LTN,2019,980594,234685,431754,564.515,CZE_LTN,0.23932942685759856,-1.4299143210572447,0.4402984313589518,415.7285457428058,6.030032512996012,0.16800961097619102,0.28765888406284185,-1.2459799311755198,1,0,1,1,0.11269505681575921,1.91162518050773,35.4302064212035,20360.059922181354,15.9,1.89547,138.15460999387147,9.921330413792807,0.11269505681575921,0,1,0,0.11269505681575921,0
CZE,LTN,2020,1019541,234264,460667,546.137,CZE_LTN,0.22977398652923228,-1.4706591204571577,0.4518376406637889,428.9473154171939,6.061334103501182,0.16886133949565899,0.2764568626729549,-1.2857004822236036,1,0,1,1,0.04754886689511294,1.9507715418638636,36.4490898642092,19233.1469549829,17,1.94537,128.7804303059648,9.864390473398958,0.04754886689511294,0,1,0,0.04754886689511294,0
CZE,LTN,2021,1130862,251513,502325,559.471,CZE_LTN,0.22240821603343292,-1.5032407746916996,0.44419655094962956,449.555026087143,6.108258262631086,0.159507395798579,0.26461650575111256,-1.3294736492350705,1,0,1,1,0.0830682943627965,1.9463121934363123,37.4984794433561,20373.878304342365,17.2,1.93302,137.37811630286845,9.922008884046003,0.0830682943627965,0,1,0,0.0830682943627965,0
CZE,LTN,2022,1262533,280131,609376,568.333,CZE_LTN,0.2218801409547315,-1.5056179485206904,0.4826614433048483,492.8994093251668,6.200305115344144,0.164986305606455,0.26572036176709524,-1.325310794726234,1,1,1,1,0.06741943299810953,1.7868338267041552,37.7136856539825,20627.348651010972,17.2,1.89089,144.0114941093966,9.934373078708141,0.06741943299810953,0.06741943299810953,1,0,0.06741943299810953,0
CZE,OTU,2010,629045,399214,153592,1067.477,CZE_OTU,0.6346350420081234,-0.45470518230914364,0.24416695148995698,373.9790178149037,5.924199693741563,0.177250544549,0.7713588113652905,-0.259601629285758,0,0,1,1,0.03811073804484626,0.8562111176041859,21.6090542510609,16665.9317825137,10.9,1.31352,126.7564801167978,9.721121901720869,0,0,1,0,0.03811073804484626,0
CZE,OTU,2011,630355,397423,145940,1071.88,CZE_OTU,0.6304748911327744,-0.4612819481088096,0.23152033378017148,370.77191476657833,5.915587088553903,0.18051131751539098,0.7693515537288893,-0.2622072569462609,0,0,1,1,0.015147394421714325,0.9661714571572831,23.9064110361087,16926.284667443535,12.2,1.5323,136.7508555424377,9.736622998441662,0,0,1,0,0.015147394421714325,0
CZE,OTU,2012,631310,405775,147857,1077.871,CZE_OTU,0.6427507880439087,-0.4419982067864678,0.23420664966498234,376.4597062171633,5.930811019513119,0.184155181035194,0.7878346140133248,-0.23846709184604326,0,0,1,1,0.012864358347772246,1.079361138910205,25.2869067180213,16772.353922332768,12.8,1.757,145.48019539693462,9.72748721004349,0,0,1,0,0.012864358347772246,0
CZE,OTU,2013,640820,416200,135543,1092.068,CZE_OTU,0.6494803532973378,-0.4315826922938299,0.21151493399082424,381.11179889896965,5.943092767513312,0.17564166922736,0.7878616968528774,-0.23843271613624617,0,0,1,1,0.06758694437447736,1.1917543005241378,27.1727115258321,16759.7808635642,13.9,1.86743,145.50223062496116,9.72673729898426,0,0,1,0,0.06758694437447736,0
CZE,OTU,2014,665945,433664,156732,1108.403,CZE_OTU,0.6512009250013139,-0.42893704383825226,0.2353527693728461,391.25119654133016,5.969349800102288,0.17993153047421098,0.794081164195809,-0.23056960105022534,0,0,1,1,0.18828606371694148,1.2968453670093854,28.475360327904,17118.04255715785,14.8,1.94392,156.41512282688566,9.747888306544192,0,0,1,0,0.18828606371694148,0
CZE,OTU,2015,694241,455474,196701,1117.404,CZE_OTU,0.6560747636627626,-0.42148052753390713,0.2833324450731086,407.61801461244096,6.010330497163974,0.173385691437302,0.7936890964342651,-0.23106346062076166,1,0,1,1,0.03997867547071089,1.4489461258379843,27.9980000790543,17931.59876707676,14.8,1.906,154.01840099763254,9.794319729778334,0.03997867547071089,0,1,0,0.03997867547071089,0
CZE,OTU,2016,727628,483617,127379,1143.651,CZE_OTU,0.6646486941129258,-0.4084966574445118,0.17506060789304426,422.8711381356725,6.047067494657569,0.171596497512951,0.8023248237332468,-0.2202417359891693,0,0,0,1,0.09015331167189398,1.7425004762443523,29.14911847267,18359.097810390373,14.8,1.65411,148.5470046644353,9.8178805240995,0,0,1,0,0.09015331167189398,0
CZE,OTU,2017,780812,531199,143527,1163.394,CZE_OTU,0.6803161324364891,-0.38519768820291056,0.1838176155079584,456.5942406441842,6.123795120446682,0.171204384822858,0.8208490971457206,-0.19741599014387687,0,1,1,1,0.06447053852174178,2.0096529501053197,29.8452606888193,19257.69306809109,14.5,1.74513,147.75083485476154,9.86566589978201,0,0.06447053852174178,1,0,0.06447053852174178,0
CZE,OTU,2018,851800,598547,186616,1198.471,CZE_OTU,0.7026849025592862,-0.3528467059169004,0.21908429208734445,499.4255180142031,6.213458473885469,0.169441441743836,0.8460389644706562,-0.16718986314259854,0,1,1,1,0.11601655871018006,2.3031206574525735,30.5512773467128,19736.6295261285,14.7,1.87652,145.14171789078912,9.890231555051948,0,0.11601655871018006,1,0,0.11601655871018006,0
CZE,OTU,2019,933887,660896,205105,1212.478,CZE_OTU,0.7076830494481666,-0.34575895579361987,0.21962507241240106,545.0787560681513,6.300930290770245,0.16800961097619102,0.8505904140052691,-0.16182456591189479,0,1,1,1,0.1961231225698117,2.4397115878739295,35.4302064212035,20360.059922181354,15.9,1.89547,138.15460999387147,9.921330413792807,0,0.1961231225698117,1,0,0.1961231225698117,0
CZE,OTU,2020,992193,723727,218877,1220.45,CZE_OTU,0.7294215943873823,-0.31550339535977784,0.22059921809567293,593.0001229054857,6.38519460625822,0.16886133949565899,0.8776172124453505,-0.13054475712622354,0,1,1,1,0.08475737466345672,2.481586698945533,36.4490898642092,19233.1469549829,17,1.94537,128.7804303059648,9.864390473398958,0,0.08475737466345672,1,0,0.08475737466345672,0
CZE,OTU,2021,1073155,780454,224790,1251.689,CZE_OTU,0.7272518881242691,-0.3184823853581934,0.2094664796790771,623.5206988317385,6.435381962374571,0.159507395798579,0.8652686347136326,-0.14471525990156417,0,1,1,1,0.14611336958482546,2.4768222394255184,37.4984794433561,20373.878304342365,17.2,1.93302,137.37811630286845,9.922008884046003,0,0.14611336958482546,1,0,0.14611336958482546,0
CZE,OTU,2022,1145158,805139,244555,1265.666,CZE_OTU,0.7030811468810417,-0.3522829644146678,0.21355568401914846,636.1386021272596,6.455416467470342,0.164986305606455,0.8419995403688278,-0.17197581062021128,0,1,1,1,0.11927664230122671,2.3054149622814015,37.7136856539825,20627.348651010972,17.2,1.89089,144.0114941093966,9.934373078708141,0,0.11927664230122671,1,0,0.11927664230122671,0
DEU,A,2010,20294,6210,8318,645,DEU_A,0.3060017739233271,-1.1841643799115036,0.4098748398541441,9.627906976744185,2.264665858131752,0.112103232741508,0.34463665733140497,-1.0652645840763388,1,0,1,0,0,0,32.3662636839336,38526.737104269494,11.6,2.67632,73.88523512002631,10.55910774948377,0,0,0,1,0,0
DEU,A,2011,25399,6740,10200,651,DEU_A,0.26536477814087167,-1.3266498782465133,0.40159061380369304,10.353302611367127,2.3373055616977836,0.11716493572187099,0.3005825084188896,-1.202032992248885,1,0,1,0,0,0,33.7098845809377,40722.48492682419,12.5,2.75016,78.43300290144198,10.614535674088016,0,0,0,1,0,0
DEU,A,2012,25513,6973,9869,649,DEU_A,0.2733116450437032,-1.2971425779412054,0.3868224042644926,10.7442218798151,2.3743681105169205,0.11606230822114699,0.30919786268383426,-1.1737738746995066,1,0,1,0,0,0,34.5501078335304,40834.5088218456,13.6,2.82499,79.33164956703152,10.617282807358228,0,0,0,1,0,0
DEU,A,2013,26576,7320,9809,642,DEU_A,0.27543648404575555,-1.289398224897719,0.36909241420830824,11.401869158878505,2.433777303265396,0.11157823982839499,0.3100289709164181,-1.1710895313004606,1,0,1,0,0,0,35.3423024244517,40884.89267590277,13.6,2.78067,77.58602885769305,10.618515901568852,0,0,0,1,0,0
DEU,A,2014,27326,7651,9800,640,DEU_A,0.2799897533484593,-1.2730022716665814,0.35863280392300373,11.9546875,2.4811234608781345,0.109126070865451,0.31428661698570415,-1.1574499164679275,1,0,1,0,0,0,36.3409222955935,41602.46612816679,14,2.82218,76.8483516336234,10.635914726419337,0,0,0,1,0,0
DEU,A,2015,21872,7914,9638,635,DEU_A,0.36183247988295536,-1.0165739370183613,0.44065471836137526,12.462992125984252,2.5227636230526778,0.10708951145939301,0.4052281662346049,-0.9033049970920471,1,0,1,0,0,0,37.412701768023,41929.75491107217,14.6,2.87725,77.75658156869224,10.643750994955075,0,0,0,1,0,0
DEU,A,2016,23342,8170,9462,624,DEU_A,0.35001285236912005,-1.0497854041182504,0.40536372204609716,13.092948717948717,2.5720738194846207,0.105268037927621,0.3911929686276323,-0.9385543148387521,1,0,1,1,0,0,38.4991067314054,42516.93370631032,14.2,2.88393,76.00599021660548,10.657657715704788,0,0,0,1,0,0
DEU,A,2017,28665,8247,9657,608,DEU_A,0.28770277341705913,-1.2458273685091277,0.3368916797488226,13.564144736842104,2.607429894867188,0.102871408220488,0.3206929040644912,-1.1372712989247917,1,0,1,1,0,0,39.9888046312857,43543.480705055095,15.2,2.9886,77.45483947424478,10.681515274290927,0,0,0,1,0,0
DEU,A,2018,25496,8352,9789,606,DEU_A,0.32758079698776277,-1.1160205459747525,0.3839425792281142,13.782178217821782,2.6233763240531056,0.0991918301826442,0.3636521159151806,-1.011557593849964,1,0,1,1,0,0,40.9651498488548,43905.85500619728,16,3.05057,79.12522604636536,10.689802961609656,0,0,0,1,0,0
DEU,A,2019,29470,8545,10228,599,DEU_A,0.2899558873430607,-1.2380264801820493,0.34706481167288766,14.265442404006677,2.657839997434242,0.0957550688804391,0.32066078267539905,-1.137371466398007,1,0,1,1,0,0,42.1155574684512,44235.2658954682,17.1,3.11256,79.0732427175683,10.697277620874173,0,0,0,1,0,0
DEU,A,2020,25144,8543,10046,586,DEU_A,0.3397629653197582,-1.0795070653257848,0.39953865733375754,14.578498293515358,2.679547723574606,0.08875206120302771,0.3728545776117887,-0.9865668077127612,1,0,1,1,0,0,43.3048696627,42372.87267842554,18.5,3.0897,72.93353271201373,10.654263641143531,0,0,0,1,0,0
DEU,A,2021,27761,8669,10480,579,DEU_A,0.31227261265804546,-1.163878714158041,0.37750801484096397,14.972366148531952,2.706206245295645,0.0898560019865245,0.3431024248246726,-1.0697262617434862,1,0,1,1,0,0,44.0643361489671,44011.019463167424,17.6,3.0786,79.91953486098512,10.692195323889663,0,0,0,1,0,0
DEU,A,2022,39680,9047,12030,577,DEU_A,0.22799899193548387,-1.4784140713730676,0.30317540322580644,15.679376083188908,2.752346223517642,0.08478649632200151,0.24912109690167034,-1.3898161678005294,1,0,0,1,0,0,44.6186317766404,44817.13163313894,17.6,3.07096,88.78575421305011,10.710345747831289,0,0,1,1,0,0
DEU,B,2010,5230,3914,1500,71,DEU_B,0.7483747609942638,-0.2898514091029471,0.28680688336520077,55.12676056338028,4.009635270914706,0.112103232741508,0.8428623558400575,-0.1709516132677824,1,1,0,0,0.8511933589848876,0.47830739107307113,32.3662636839336,38526.737104269494,11.6,2.67632,73.88523512002631,10.55910774948377,0.8511933589848876,0.8511933589848876,0,1,0,0.8511933589848876
DEU,B,2011,5433,4813,1199,68,DEU_B,0.8858825694827903,-0.12117087724841374,0.2206883857905393,70.77941176470588,4.2595681641270025,0.11716493572187099,1.003451953063456,0.0034460087492144773,1,1,0,0,0.963948842653209,0.5517461424749522,33.7098845809377,40722.48492682419,12.5,2.75016,78.43300290144198,10.614535674088016,0.963948842653209,0.963948842653209,0,1,0,0.963948842653209
DEU,B,2012,5815,3844,1270,67,DEU_B,0.661049011177988,-0.4139272948625817,0.21840068787618228,57.37313432835821,4.049576150699217,0.11606230822114699,0.7478457105360903,-0.290558591620883,1,1,0,0,1.0250201872816105,0.6338290153191993,34.5501078335304,40834.5088218456,13.6,2.82499,79.33164956703152,10.617282807358228,1.0250201872816105,1.0250201872816105,0,1,0,1.0250201872816105
DEU,B,2013,5161,3921,1263,63,DEU_B,0.7597364851772912,-0.27478363585639554,0.2447200155008719,62.23809523809524,4.130967275900799,0.11157823982839499,0.8551529456353508,-0.15647494225913708,1,1,0,0,0.999436717539788,0.7235376609668477,35.3423024244517,40884.89267590277,13.6,2.78067,77.58602885769305,10.618515901568852,0.999436717539788,0.999436717539788,0,1,0,0.999436717539788
DEU,B,2014,4948,3759,1532,61,DEU_B,0.7597008892481811,-0.2748304899482005,0.30962004850444624,61.622950819672134,4.121034379390867,0.109126070865451,0.8527591440308534,-0.1592781347495466,1,1,0,0,1.1448025281804595,0.8006296308387052,36.3409222955935,41602.46612816679,14,2.82218,76.8483516336234,10.635914726419337,1.1448025281804595,1.1448025281804595,0,1,0,1.1448025281804595
DEU,B,2015,4654,3795,1210,59,DEU_B,0.815427589170606,-0.20404265403250668,0.2599914052428019,64.32203389830508,4.163902245924011,0.10708951145939301,0.9132243373054776,-0.09077371410619244,1,1,0,0,1.0652109011772941,0.9282773168012732,37.412701768023,41929.75491107217,14.6,2.87725,77.75658156869224,10.643750994955075,1.0652109011772941,1.0652109011772941,0,1,0,1.0652109011772941
DEU,B,2016,4101,3361,1188,55,DEU_B,0.8195562058034626,-0.19899229766695362,0.2896854425749817,61.10909090909091,4.112660642492635,0.105268037927621,0.9159795788508613,-0.08776120838745533,1,1,0,0,1.5392117890023245,1.1553594714290751,38.4991067314054,42516.93370631032,14.2,2.88393,76.00599021660548,10.657657715704788,1.5392117890023245,1.5392117890023245,0,1,0,1.5392117890023245
DEU,B,2017,4331,3682,1091,53,DEU_B,0.8501500808127453,-0.16234237942160348,0.2519048718540753,69.47169811320755,4.240919448240901,0.102871408220488,0.9476345850558817,-0.053786309837267544,1,1,0,0,1.8982874727973982,1.3747540611986995,39.9888046312857,43543.480705055095,15.2,2.9886,77.45483947424478,10.681515274290927,1.8982874727973982,1.8982874727973982,0,1,0,1.8982874727973982
