country,industry,year,VALU,LABR,GFCF,EMPN,ln_prod,capform,pair_id,green_patents,GTI,ln_GTI,GTI_lag2,ln_GTI_lag2,broadband,gdppc_raw,renew,rd,tertiary,trade,ln_gdppc,AIIE,HighAI,GTI_x_HA,ln_GTI_x_HA,HighCapital,HighCapital_indspec,ln_GTI_x_HC,HighTrade,HighRD,ln_GTI_x_HT,ln_GTI_x_HR,base_GTI,excl_pat,GTI_bartik
CAN,K,2015,137754,82228,10557,1052.86,4.873959214877493,0.07663661309290475,CAN_K,0,0,0,0,0,36.4698589080979,43594.194104539434,22.3,1.6936,67.2690963745117,66.16490206697809,10.68267925773026,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,K,2016,137240,83651,9256,1041.375,4.881189262677313,0.06744389390848149,CAN_K,0,0,0,0,0,36.8232874759276,43551.34259751151,22.1,1.72903,69.2459411621094,65.36368452155557,10.68169581068057,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,K,2017,144105,85712,9768,1022.055,4.948726894149364,0.06778390756739877,CAN_K,0,0,0,0,0,37.8276923396247,44339.38866892536,22.8,1.68702,70.2687072753906,65.10106085046489,10.699628695725805,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,K,2018,147107,86832,10871,977.785,5.013625682666614,0.07389859082164683,CAN_K,0,0,0,0,0,38.7333531661948,44907.34369121229,22.3,1.7372,69.3507232666016,66.59988585087616,10.71235661695358,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,K,2019,151952,89923,11815,995.855,5.027718295825588,0.07775481731072971,CAN_K,0,0,0,0,0,40.076756874499,45100.291506926165,22.4,1.75578,73.1128768920898,66.17148528049593,10.716643989038088,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,K,2020,154487,91609,11059,947.94,5.093574020272133,0.07158531138542401,CAN_K,0,0,0,0,0,40.7949805592606,42366.12853778845,23.9,1.93413,75.2389068603516,61.156770963276266,10.654104466724325,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,K,2021,171155,97664,10279,1007.89,5.134710541978846,0.06005667377523297,CAN_K,0,0,0,0,0,41.6930962576979,44639.193269037016,23.8,1.87064,79.7657318115234,62.2468367159421,10.706367524961719,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,K,2022,179293,105106,12159,1030.145,5.159321770102627,0.06781636762171418,CAN_K,0,0,0,0,0,42.1792116530791,45677.686578804045,23.8,1.81291,78.8488311767578,67.31762155639895,10.729365198975723,2.05267,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2010,117099,72885,8840,1790.485,4.180533197984471,0.07549167798187859,CAN_M_N,0,0,0,NA,NA,31.6318242774001,41164.33991196264,21.4,1.82504,61.8845901489258,60.20812150444825,10.625327624427541,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2011,123769,76781,10605,1809.685,4.225264128033952,0.0856838142022639,CAN_M_N,0,0,0,NA,NA,32.6506480077297,42043.6419795513,21.5,1.78714,63.1586990356445,62.49873877083283,10.64646345253146,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2012,130525,80720,10283,1819.075,4.273236649164774,0.07878184255889677,CAN_M_N,0,0,0,0,0,33.4738596726536,42320.64313307259,21.8,1.77303,63.603271484375,62.59554893950049,10.653030263322961,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2013,134766,83740,10694,1851.365,4.287616736285159,0.07935235890358103,CAN_M_N,0,0,0,0,0,34.2683042479886,42851.17052710396,22.2,1.70624,65.7477188110352,62.23107490134046,10.665488240504729,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2014,141464,87496,11721,1876.4,4.32269022028051,0.08285500197930215,CAN_M_N,0,0,0,0,0,35.2694249557112,43643.23564400471,22.2,1.71482,67.1677017211914,64.3786621564923,10.683803581194919,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2015,143582,90648,10638,1872.985,4.339372885680531,0.07409006700004178,CAN_M_N,0,0,0,0,0,36.4698589080979,43594.194104539434,22.3,1.6936,67.2690963745117,66.16490206697809,10.68267925773026,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2016,145890,88951,9976,1893.71,4.344315045143548,0.06838028651723901,CAN_M_N,0,0,0,0,0,36.8232874759276,43551.34259751151,22.1,1.72903,69.2459411621094,65.36368452155557,10.68169581068057,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2017,150957,91886,11293,1912.38,4.3686464883968785,0.07480938280437475,CAN_M_N,0,0,0,0,0,37.8276923396247,44339.38866892536,22.8,1.68702,70.2687072753906,65.10106085046489,10.699628695725805,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2018,157901,97174,13163,1947.235,4.395557836746659,0.08336235995972159,CAN_M_N,0,0,0,0,0,38.7333531661948,44907.34369121229,22.3,1.7372,69.3507232666016,66.59988585087616,10.71235661695358,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2019,165062,101878,15024,1980.95,4.422744633277145,0.09102034387078795,CAN_M_N,0,0,0,0,0,40.076756874499,45100.291506926165,22.4,1.75578,73.1128768920898,66.17148528049593,10.716643989038088,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2020,160988,100183,15079,1772.055,4.509189937969237,0.09366536636271026,CAN_M_N,0,0,0,0,0,40.7949805592606,42366.12853778845,23.9,1.93413,75.2389068603516,61.156770963276266,10.654104466724325,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2021,178808,110954,16279,1936.855,4.525247080872815,0.09104178783947027,CAN_M_N,0,0,0,0,0,41.6930962576979,44639.193269037016,23.8,1.87064,79.7657318115234,62.2468367159421,10.706367524961719,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CAN,M_N,2022,202246,124480,18757,2028.19,4.602341008536558,0.09274349060055576,CAN_M_N,0,0,0,0,0,42.1792116530791,45677.686578804045,23.8,1.81291,78.8488311767578,67.31762155639895,10.729365198975723,0.9246918833333334,1,0,0,0,0,0,0,0,0,0,0,0,0
CHE,C,2010,111770.637,NA,NA,650.013693,5.147210737745498,NA,CHE_C,167.199999999986,1495.9206146421623,7.3111653533823535,NA,NA,37.2298614586992,81315.4228307049,20.6,2.87456,52.8040618896484,120.0651232693406,11.306090980259315,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,7.3111653533823535,7.3111653533823535,1495.9206146421623,14546.615079364754,70.07885308192168
CHE,C,2011,115669.41,61391.7272148875,NA,664.549208,5.159382559476162,NA,CHE_C,119.14126984125299,1030.0153674273345,6.938299389267016,NA,NA,38.8955434493097,81874.33624250082,20.6,2.87456,53.1352806091309,125.5562731599067,11.312940865942869,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,6.938299389267016,6.938299389267016,1495.9206146421623,15613.25396825368,70.59617026802587
CHE,C,2012,114127.186,62579.8132166233,NA,665.983334,5.143804125946493,NA,CHE_C,136.67777777776502,1197.5917620343764,7.088902615010625,1495.9206146421623,7.3111653533823535,40.1600289838911,81964.88649378085,21.9,2.87456,54.835620880127,126.4538604645048,11.314046221046334,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,7.088902615010625,7.088902615010625,1495.9206146421623,16402.99365079343,70.9569076080398
CHE,C,2013,116524.417,63366.0077837235,NA,656.145609,5.179473388757691,NA,CHE_C,109.21666666665702,937.2856734967146,6.844054458605117,1030.0153674273345,6.938299389267016,42.4917583320748,82479.9215677304,21.8,2.9316299999999997,56.1812400817871,133.6937084144768,11.320310167765685,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,6.844054458605117,6.844054458605117,1495.9206146421623,15502.016666666474,70.54389847470428
CHE,C,2014,116812.865,63818.0822616735,NA,662.488448,5.172325368131414,NA,CHE_C,123.74999999999201,1059.386737924731,6.966388967664397,1197.5917620343764,7.088902615010625,43.1731934431674,83394.37128882112,22.2,2.9887,58.0650596618652,120.21342337523872,11.331336095527536,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,6.966388967664397,6.966388967664397,1495.9206146421623,16290.680952380753,70.90667833770745
CHE,C,2015,114353.729,63658.5149897258,NA,663.274662,5.149862633433534,NA,CHE_C,132.616666666657,1159.7056591539485,7.056783426001485,937.2856734967146,6.844054458605117,44.6715654663593,83806.44760038373,23.9,3.04577,60.8185615539551,117.13848221887196,11.336265223849127,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,7.056783426001485,7.056783426001485,1495.9206146421623,16160.880952380736,70.84819512246793
CHE,C,2016,117486.118,63341.846256972,NA,653.796187,5.191279798691497,NA,CHE_C,164.97499999999002,1404.2084529509266,7.247940935852462,1059.386737924731,6.966388967664397,45.0860971371482,84611.09986727207,24.1,3.04624,61.1939888000488,123.56592451357676,11.34582074109268,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,7.247940935852462,7.247940935852462,1495.9206146421623,17263.08333333313,71.33053312542492
CHE,C,2017,119736.258,63107.5041113124,NA,649.961915,5.216132984081696,NA,CHE_C,169.899999999995,1418.9519769357998,7.258378330964133,1159.7056591539485,7.056783426001485,46.3318234490564,84967.58864982236,25,3.04671,62.4597206115723,123.62180760230083,11.350025152753219,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,7.258378330964133,7.258378330964133,1495.9206146421623,17077.363333333196,71.25145647258672
CHE,C,2018,125349.399,64180.3496329861,NA,653.39237,5.256682487280827,NA,CHE_C,170.24999999999102,1358.203560273879,7.214654189743549,1404.2084529509266,7.247940935852462,45.6049920012625,86756.60223274719,24.2,3.0982700000000003,64.3533935546875,124.42850432580796,11.370861801342521,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,7.214654189743549,7.214654189743549,1495.9206146421623,16332.521428571245,70.92543088391558
CHE,C,2019,128490.016,66564.776348999,NA,656.985401,5.275944686263252,NA,CHE_C,169.866666666662,1322.0223014577414,7.187674020705869,1418.9519769357998,7.258378330964133,46.912372381587,87123.66042342565,24.8,3.14983,66.3093414306641,124.127612180467,11.375083772603741,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,7.187674020705869,7.187674020705869,1495.9206146421623,16306.499999999665,70.91377395658954
CHE,C,2020,123909.992,63992.7709371852,NA,648.556169,5.252562096317822,NA,CHE_C,132.199999999998,1066.903466509771,6.973452628271839,1358.203560273879,7.214654189743549,46.4813712779996,84637.01329353332,26.4,3.199225,68.0676422119141,121.78597799837084,11.346126959294818,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,6.973452628271839,6.973452628271839,1495.9206146421623,15923.099999999798,70.73983080665124
CHE,C,2021,143331.643,66487.3948854154,NA,639.739201,5.411855811042675,NA,CHE_C,94.499999999997,659.3101008407264,6.492709574434312,1322.0223014577414,7.187674020705869,47.9433096708255,88661.20297762807,27.7,3.24862,71.893928527832,130.0162612884893,11.392577676644036,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,6.492709574434312,6.492709574434312,1495.9206146421623,10701.833333333196,67.83492070911805
CHE,C,2022,143084.141,69569.7097046148,NA,645.08306,5.4018090511061025,NA,CHE_C,32.699999999997004,228.5368579037491,5.436063617493454,1066.903466509771,6.973452628271839,46.6747503634479,90605.01942726797,27.7,3.24862,74.1526794433594,138.5006987535193,11.414264892563407,-0.4842254202898551,0,0,0,NA,NA,NA,1,1,5.436063617493454,5.436063617493454,1495.9206146421623,6508.316666666592,64.19926812347045
CHE,D_E,2010,12139.8902911542,NA,NA,41.120002,5.687757357815143,NA,CHE_D_E,584.633333333287,48158.04091403391,10.782264165208698,NA,NA,37.2298614586992,81315.4228307049,20.6,2.87456,52.8040618896484,120.0651232693406,11.306090980259315,-0.4190017,0,0,0,NA,NA,NA,1,1,10.782264165208698,10.782264165208698,48158.04091403391,72119.78333333242,120.61145864097439
CHE,D_E,2011,11843.2292954204,4400.10473514362,NA,42.917174,5.620239543630519,NA,CHE_D_E,617.6325396824809,52150.68663082544,10.861911801820128,NA,NA,38.8955434493097,81874.33624250082,20.6,2.87456,53.1352806091309,125.5562731599067,11.312940865942869,-0.4190017,0,0,0,NA,NA,NA,1,1,10.861911801820128,10.861911801820128,48158.04091403391,76392.82682539591,121.23208180265571
CHE,D_E,2012,12218.0953145554,4536.11669288882,NA,43.12014,5.646683180989135,NA,CHE_D_E,687.5999999999481,56277.1841516747,10.938062246167563,48158.04091403391,10.782264165208698,40.1600289838911,81964.88649378085,21.9,2.87456,54.835620880127,126.4538604645048,11.314046221046334,-0.4190017,0,0,0,NA,NA,NA,1,1,10.938062246167563,10.938062246167563,48158.04091403391,75657.92380952305,121.12785507710886
CHE,D_E,2013,12237.8382875562,4640.71050684544,NA,42.97417,5.6516886924470615,NA,CHE_D_E,482.23333333329407,39405.1075036384,10.581676096055485,52150.68663082544,10.861911801820128,42.4917583320748,82479.9215677304,21.8,2.9316299999999997,56.1812400817871,133.6937084144768,11.320310167765685,-0.4190017,0,0,0,NA,NA,NA,1,1,10.581676096055485,10.581676096055485,48158.04091403391,70527.3190476185,120.37071287183254
CHE,D_E,2014,11384.5426441535,4733.61466720413,NA,44.60196,5.542234001650654,NA,CHE_D_E,488.5666666666339,42914.913838680724,10.666997988081043,56277.1841516747,10.938062246167563,43.1731934431674,83394.37128882112,22.2,2.9887,58.0650596618652,120.21342337523872,11.331336095527536,-0.4190017,0,0,0,NA,NA,NA,1,1,10.666997988081043,10.666997988081043,48158.04091403391,68372.83333333285,120.03620261502031
CHE,D_E,2015,12796.4268012613,4826.35561101523,NA,46.14991,5.625026244000471,NA,CHE_D_E,482.4238095237838,37699.884273649965,10.537438828695507,39405.1075036384,10.581676096055485,44.6715654663593,83806.44760038373,23.9,3.04577,60.8185615539551,117.13848221887196,11.336265223849127,-0.4190017,0,0,0,NA,NA,NA,1,1,10.537438828695507,10.537438828695507,48158.04091403391,63492.1166666662,119.23768218285477
CHE,D_E,2016,11187.4079943399,4870.13506219381,NA,46.756868,5.477582984544155,NA,CHE_D_E,462.3666666666359,41329.20394970518,10.62934884215862,42914.913838680724,10.666997988081043,45.0860971371482,84611.09986727207,24.1,3.04624,61.1939888000488,123.56592451357676,11.34582074109268,-0.4190017,0,0,0,NA,NA,NA,1,1,10.62934884215862,10.62934884215862,48158.04091403391,65832.73333333289,119.62800953193108
CHE,D_E,2017,11365.4537199686,4890.70344879065,NA,46.678124,5.495058039963079,NA,CHE_D_E,441.0166666666539,38803.260963687455,10.566285338233477,37699.884273649965,10.537438828695507,46.3318234490564,84967.58864982236,25,3.04671,62.4597206115723,123.62180760230083,11.350025152753219,-0.4190017,0,0,0,NA,NA,NA,1,1,10.566285338233477,10.566285338233477,48158.04091403391,63247.71111111069,119.19609767084083
CHE,D_E,2018,12664.829413369,4937.29211692945,NA,47.041313,5.595557877591412,NA,CHE_D_E,441.86666666665394,34889.271086448214,10.459963303896929,41329.20394970518,10.62934884215862,45.6049920012625,86756.60223274719,24.2,3.0982700000000003,64.3533935546875,124.42850432580796,11.370861801342521,-0.4190017,0,0,0,NA,NA,NA,1,1,10.459963303896929,10.459963303896929,48158.04091403391,59203.63952380911,118.48366128528906
CHE,D_E,2019,13178.8247543058,5013.1556180144,NA,48.477098,5.605275154978239,NA,CHE_D_E,465.75119047617284,35340.87440718127,10.472823783719598,38803.260963687455,10.566285338233477,46.912372381587,87123.66042342565,24.8,3.14983,66.3093414306641,124.127612180467,11.375083772603741,-0.4190017,0,0,0,NA,NA,NA,1,1,10.472823783719598,10.472823783719598,48158.04091403391,57912.81309523759,118.24597721696344
CHE,D_E,2020,13299.8047905146,5139.99217590655,NA,48.953852,5.604626578273378,NA,CHE_D_E,595.4416666666509,44770.70724311074,10.709331684149014,34889.271086448214,10.459963303896929,46.4813712779996,84637.01329353332,26.4,3.199225,68.0676422119141,121.78597799837084,11.346126959294818,-0.4190017,0,0,0,NA,NA,NA,1,1,10.709331684149014,10.709331684149014,48158.04091403391,62044.105952380414,118.98893680225123
CHE,D_E,2021,10399.1325896793,5343.41900280441,NA,49.26695,5.352224205968219,NA,CHE_D_E,350.249999999981,33680.693748206395,10.424709756527848,35340.87440718127,10.472823783719598,47.9433096708255,88661.20297762807,27.7,3.24862,71.893928527832,130.0162612884893,11.392577676644036,-0.4190017,0,0,0,NA,NA,NA,1,1,10.424709756527848,10.424709756527848,48158.04091403391,57849.88333333293,118.23425472462377
CHE,D_E,2022,12775.5684266554,5556.23951337521,NA,50.013789,5.542991161911403,NA,CHE_D_E,213.749999999989,16731.153782090307,9.725087523416954,44770.70724311074,10.709331684149014,46.6747503634479,90605.01942726797,27.7,3.24862,74.1526794433594,138.5006987535193,11.414264892563407,-0.4190017,0,0,0,NA,NA,NA,1,1,9.725087523416954,9.725087523416954,48158.04091403391,48235.91666666615,116.27464194601907
CHE,G,2010,102795.413734436,NA,NA,598.880215,5.145434414370214,NA,CHE_G,0,0,0,NA,NA,37.2298614586992,81315.4228307049,20.6,2.87456,52.8040618896484,120.0651232693406,11.306090980259315,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2011,99414.3327587932,46862.9002478113,NA,608.25409,5.0964588691444686,NA,CHE_G,0,0,0,NA,NA,38.8955434493097,81874.33624250082,20.6,2.87456,53.1352806091309,125.5562731599067,11.312940865942869,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2012,99790.1457696597,48108.9418148149,NA,611.67969,5.0946159544944605,NA,CHE_G,0,0,0,0,0,40.1600289838911,81964.88649378085,21.9,2.87456,54.835620880127,126.4538604645048,11.314046221046334,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2013,99496.4636372169,49092.2905127692,NA,616.115984,5.084442149656297,NA,CHE_G,0,0,0,0,0,42.4917583320748,82479.9215677304,21.8,2.9316299999999997,56.1812400817871,133.6937084144768,11.320310167765685,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2014,101320.395092903,49508.7675456545,NA,621.49713,5.09391171048413,NA,CHE_G,0,0,0,0,0,43.1731934431674,83394.37128882112,22.2,2.9887,58.0650596618652,120.21342337523872,11.331336095527536,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2015,100053.766922823,50146.3775845617,NA,623.006926,5.078905353805531,NA,CHE_G,0,0,0,0,0,44.6715654663593,83806.44760038373,23.9,3.04577,60.8185615539551,117.13848221887196,11.336265223849127,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2016,100513.896639924,50126.2037733611,NA,619.180463,5.089654502171118,NA,CHE_G,0,0,0,0,0,45.0860971371482,84611.09986727207,24.1,3.04624,61.1939888000488,123.56592451357676,11.34582074109268,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2017,102359.54022625,50148.1446858048,NA,614.302558,5.115759226280608,NA,CHE_G,0,0,0,0,0,46.3318234490564,84967.58864982236,25,3.04671,62.4597206115723,123.62180760230083,11.350025152753219,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2018,104797.358150695,50819.4845585656,NA,602.753001,5.158276346169767,NA,CHE_G,0,0,0,0,0,45.6049920012625,86756.60223274719,24.2,3.0982700000000003,64.3533935546875,124.42850432580796,11.370861801342521,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2019,100888.464865267,52105.1131042715,NA,597.065797,5.129743557311126,NA,CHE_G,0,0,0,0,0,46.912372381587,87123.66042342565,24.8,3.14983,66.3093414306641,124.127612180467,11.375083772603741,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2020,97384.4002871708,50970.5546862122,NA,593.633583,5.100159050093121,NA,CHE_G,0,0,0,0,0,46.4813712779996,84637.01329353332,26.4,3.199225,68.0676422119141,121.78597799837084,11.346126959294818,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2021,108545.845556488,53161.7155212382,NA,593.155227,5.209471772067289,NA,CHE_G,0,0,0,0,0,47.9433096708255,88661.20297762807,27.7,3.24862,71.893928527832,130.0162612884893,11.392577676644036,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,G,2022,122521.670371216,56174.8071044322,NA,588.319758,5.338772588099192,NA,CHE_G,0,0,0,0,0,46.6747503634479,90605.01942726797,27.7,3.24862,74.1526794433594,138.5006987535193,11.414264892563407,0.06857736764705884,1,0,0,NA,NA,NA,1,1,0,0,0,0,0
CHE,H,2010,23260.706,NA,NA,218.173804,4.669228766952195,NA,CHE_H,152.499999999988,6556.120867526034,8.788306893451365,NA,NA,37.2298614586992,81315.4228307049,20.6,2.87456,52.8040618896484,120.0651232693406,11.306090980259315,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.788306893451365,8.788306893451365,6556.120867526034,28001.829999999853,89.99279740556348
CHE,H,2011,24065.517,16889.5771242821,NA,224.365214,4.675260121181954,NA,CHE_H,150.166666666656,6239.910269397329,8.738881327230512,NA,NA,38.8955434493097,81874.33624250082,20.6,2.87456,53.1352806091309,125.5562731599067,11.312940865942869,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.738881327230512,8.738881327230512,6556.120867526034,33151.93333333317,91.47648879106458
CHE,H,2012,24714.883,17276.4444796059,NA,225.25047,4.69794790870588,NA,CHE_H,122.666666666658,4963.271186299284,8.51002177543248,6556.120867526034,8.788306893451365,40.1600289838911,81964.88649378085,21.9,2.87456,54.835620880127,126.4538604645048,11.314046221046334,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.51002177543248,8.51002177543248,6556.120867526034,31835.87222222203,91.1205089512111
CHE,H,2013,24543.527,17152.8015593298,NA,227.330602,4.681798078028479,NA,CHE_H,170.91666666665802,6963.818471023257,8.848626822848166,6239.910269397329,8.738881327230512,42.4917583320748,82479.9215677304,21.8,2.9316299999999997,56.1812400817871,133.6937084144768,11.320310167765685,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.848626822848166,8.848626822848166,6556.120867526034,30613.88333333321,90.77654474555509
CHE,H,2014,24858.482,17418.8835599067,NA,230.623374,4.680168336890009,NA,CHE_H,187.083333333318,7525.935547203486,8.926243272118036,4963.271186299284,8.51002177543248,43.1731934431674,83394.37128882112,22.2,2.9887,58.0650596618652,120.21342337523872,11.331336095527536,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.926243272118036,8.926243272118036,6556.120867526034,30882.99999999984,90.85345979913386
CHE,H,2015,25678.432,17627.9866912134,NA,233.255586,4.701271908755932,NA,CHE_H,133.533333333319,5200.213678674734,8.556647277081177,6963.818471023257,8.848626822848166,44.6715654663593,83806.44760038373,23.9,3.04577,60.8185615539551,117.13848221887196,11.336265223849127,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.556647277081177,8.556647277081177,6556.120867526034,29974.79666666649,90.59114665944658
CHE,H,2016,26191.252,17833.2995625819,NA,234.562917,4.715456886193258,NA,CHE_H,149.08333333332698,5692.104116799264,8.647010917348624,7525.935547203486,8.926243272118036,45.0860971371482,84611.09986727207,24.1,3.04624,61.1939888000488,123.56592451357676,11.34582074109268,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.647010917348624,8.647010917348624,6556.120867526034,32419.179999999866,91.28006898096112
CHE,H,2017,26487.891,17937.184240478,NA,238.196051,4.711348885869322,NA,CHE_H,223.416666666662,8434.671777630843,9.040224633495956,5200.213678674734,8.556647277081177,46.3318234490564,84967.58864982236,25,3.04671,62.4597206115723,123.62180760230083,11.350025152753219,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,9.040224633495956,9.040224633495956,6556.120867526034,32467.51666666654,91.2931620945932
CHE,H,2018,27379.868,18334.2513473769,NA,242.270217,4.727509575396514,NA,CHE_H,340.666666666646,12442.231886094045,9.428932130469063,5692.104116799264,8.647010917348624,45.6049920012625,86756.60223274719,24.2,3.0982700000000003,64.3533935546875,124.42850432580796,11.370861801342521,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,9.428932130469063,9.428932130469063,6556.120867526034,31902.429999999826,91.1388625005185
CHE,H,2019,28162.947,18979.7608122865,NA,243.043146,4.752523473649996,NA,CHE_H,258.583333333325,9181.68589861441,9.125075022369312,8434.671777630843,9.040224633495956,46.912372381587,87123.66042342565,24.8,3.14983,66.3093414306641,124.127612180467,11.375083772603741,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,9.125075022369312,9.125075022369312,6556.120867526034,31189.466666666405,90.9402376692396
CHE,H,2020,23102.023,18229.5463243927,NA,241.795779,4.559581986980286,NA,CHE_H,235.99999999999,10215.555581430683,9.231764779693973,12442.231886094045,9.428932130469063,46.4813712779996,84637.01329353332,26.4,3.199225,68.0676422119141,121.78597799837084,11.346126959294818,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,9.231764779693973,9.231764779693973,6556.120867526034,27218.166666666522,89.743348393499
CHE,H,2021,23146.726,18910.5052397035,NA,238.201945,4.5764898017318085,NA,CHE_H,184.74999999999403,7981.690369514636,8.985030772662181,9181.68589861441,9.125075022369312,47.9433096708255,88661.20297762807,27.7,3.24862,71.893928527832,130.0162612884893,11.392577676644036,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.985030772662181,8.985030772662181,6556.120867526034,17065.699999999884,85.6410354117707
CHE,H,2022,28697.307,20032.3260991512,NA,241.659469,4.777028982297778,NA,CHE_H,102.5,3571.7637198500893,8.181094726491706,10215.555581430683,9.231764779693973,46.6747503634479,90605.01942726797,27.7,3.24862,74.1526794433594,138.5006987535193,11.414264892563407,-0.3927636321428572,0,0,0,NA,NA,NA,1,1,8.181094726491706,8.181094726491706,6556.120867526034,10988.883333333253,81.77282659400116
CHE,J,2010,26034.927,NA,NA,130.995222,5.292033412421723,NA,CHE_J,13.58333333333,521.7350266943325,6.259074694559122,NA,NA,37.2298614586992,81315.4228307049,20.6,2.87456,52.8040618896484,120.0651232693406,11.306090980259315,1.2675550444444446,1,521.7350266943325,6.259074694559122,NA,NA,NA,1,1,6.259074694559122,6.259074694559122,521.7350266943325,3633.3166666665534,51.312998353724
CHE,J,2011,26300.333,16028.1539199447,NA,136.744326,5.259223931014683,NA,CHE_J,15.933333333328001,605.8224940850749,6.408236316802257,NA,NA,38.8955434493097,81874.33624250082,20.6,2.87456,53.1352806091309,125.5562731599067,11.312940865942869,1.2675550444444446,1,605.8224940850749,6.408236316802257,NA,NA,NA,1,1,6.408236316802257,6.408236316802257,521.7350266943325,4117.0809523808,52.0951708862071
CHE,J,2012,26912.604,16592.4868351096,NA,141.328159,5.249265450995844,NA,CHE_J,21.083333333329,783.3999762092512,6.664919063992322,521.7350266943325,6.259074694559122,40.1600289838911,81964.88649378085,21.9,2.87456,54.835620880127,126.4538604645048,11.314046221046334,1.2675550444444446,1,783.3999762092512,6.664919063992322,NA,NA,NA,1,1,6.664919063992322,6.664919063992322,521.7350266943325,5117.610317460064,53.456492801168466
CHE,J,2013,27462.348,16906.2114447009,NA,147.751167,5.225041627125167,NA,CHE_J,18.999999999996,691.8563554724453,6.540822698444048,605.8224940850749,6.408236316802257,42.4917583320748,82479.9215677304,21.8,2.9316299999999997,56.1812400817871,133.6937084144768,11.320310167765685,1.2675550444444446,1,691.8563554724453,6.540822698444048,NA,NA,NA,1,1,6.540822698444048,6.540822698444048,521.7350266943325,4919.742658729978,53.209738083388274
